,cohen_d,instance,is_dropout,is_pruned,layer-is_sig,layer-max,layer-mean,layer-min,layer-percentile,layer-stdev,layer_nonzero-is_sig,layer_nonzero-max,layer_nonzero-mean,layer_nonzero-min,layer_nonzero-percentile,layer_nonzero-stdev,model,n_samples,ncut,Training
30,1.6718589405455266,0,False,True,True,9.118108790030957,9.039619790331324,8.973834404265457,0.0196078431372549,0.030111827312858774,False,9.245810216464596,8.892437930579836,8.560536733597967,0.058823529411764705,0.11951378116364343,FASHION,50,8.685982298874993,w/ pruning ; w/o dropout
31,1.0778325461210196,1,False,True,True,9.066863514950127,9.016127423700643,8.967483332113089,0.0196078431372549,0.022412322617053868,False,9.149960611352387,8.877389400106464,8.399754012408678,0.39215686274509803,0.17880810585476317,FASHION,50,8.94004845149441,w/ pruning ; w/o dropout
32,5.3010428610656355,2,False,True,True,9.151818451913257,9.066099496246375,8.971456331256455,0.0196078431372549,0.034718794189181966,True,8.894472475900553,8.708947465001259,8.54908759688562,0.0196078431372549,0.08770134206517086,FASHION,50,8.470624400324748,w/ pruning ; w/o dropout
33,0.69520099162504,3,False,True,True,9.093530236116308,9.026118423862556,8.940361068058275,0.0196078431372549,0.0281166013616605,False,9.244517458057786,8.956003802796875,8.466368921689819,0.0392156862745098,0.13836950767509323,FASHION,50,8.516448789103558,w/ pruning ; w/o dropout
34,4.231161937097219,4,False,True,True,9.049417392525733,8.986804283591368,8.91347409439506,0.0196078431372549,0.028838325620708895,False,8.989428811061467,8.696007476662867,8.502541938718426,0.0392156862745098,0.09179502619212515,FASHION,50,8.55345515233809,w/ pruning ; w/o dropout
35,10.894908774925131,0,True,True,True,9.225411357560873,9.13956913229146,9.048166819539208,0.0196078431372549,0.03586615531697348,True,8.632287971900583,8.324960165080277,8.144402796498786,0.0196078431372549,0.09834130436546785,FASHION,50,7.997410170487759,w/ pruning ; w/ dropout
36,5.08542101587701,1,True,True,True,9.220443457089063,9.118080023478967,9.052734323173159,0.0196078431372549,0.03854534729971473,True,9.03384138129678,8.53509198252771,8.262310569443075,0.0196078431372549,0.1557973477885634,FASHION,50,8.041549655071414,w/ pruning ; w/ dropout
37,7.258374651077435,2,True,True,True,9.248854853550272,9.142581753645143,9.039417001925672,0.0196078431372549,0.03834801013859543,False,8.6416728246086,8.286377016045758,7.987333605997632,0.11764705882352941,0.16063128001690255,FASHION,50,8.113073256409622,w/ pruning ; w/ dropout
38,4.140047015114697,3,True,True,True,9.205455808389988,9.13092137751527,9.036254891774492,0.0196078431372549,0.04562664482646139,True,9.068321863044597,8.5495721228188,8.053978132645705,0.0196078431372549,0.1912212417257353,FASHION,50,8.052434604647324,w/ pruning ; w/ dropout
39,4.355089000195592,4,True,True,True,9.183054418662014,9.096483836689293,9.006746007187742,0.0196078431372549,0.036380143049472895,True,9.109674226516297,8.500870169705351,8.234612166314827,0.0196078431372549,0.18797975466115624,FASHION,50,8.06963586345393,w/ pruning ; w/ dropout
